symbol,time,open,high,low,close,volume,amount,next_page_token,time_eastern
QQQ,2024-02-22 17:10:00+00:00,436.37,436.48,436.16,436.22,323942,141348590.9829,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:10:00-05:00
QQQ,2024-02-22 17:15:00+00:00,436.22,436.53,436.0,436.5,350562,152917346.9397,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:15:00-05:00
QQQ,2024-02-22 17:20:00+00:00,436.5,436.79,436.44,436.73,473198,206587855.3484,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:20:00-05:00
QQQ,2024-02-22 17:25:00+00:00,436.73,436.81,436.47,436.74,262708,114723519.93810001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:25:00-05:00
QQQ,2024-02-22 17:30:00+00:00,436.74,436.93,436.73,436.91,338356,147801541.2594,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:30:00-05:00
QQQ,2024-02-22 17:35:00+00:00,436.91,436.94,436.685,436.74,298234,130274005.24699998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:35:00-05:00
QQQ,2024-02-22 17:40:00+00:00,436.74,436.75,436.3401,436.67,351855,153594933.09,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:40:00-05:00
QQQ,2024-02-22 17:45:00+00:00,436.67,436.89,436.64,436.82,234280,102323161.6502,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:45:00-05:00
QQQ,2024-02-22 17:50:00+00:00,436.82,437.25,436.82,437.22,324113,141667393.4358,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:50:00-05:00
QQQ,2024-02-22 17:55:00+00:00,437.22,437.48,437.105,437.4601,330611,144576262.8847,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 12:55:00-05:00
QQQ,2024-02-22 18:00:00+00:00,437.46,437.475,437.2113,437.45,608182,265989730.39009997,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:00:00-05:00
QQQ,2024-02-22 18:05:00+00:00,437.45,437.61,437.31,437.545,261369,114339824.36720002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:05:00-05:00
QQQ,2024-02-22 18:10:00+00:00,437.545,437.56,437.08,437.19,484685,211922271.9301,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:10:00-05:00
QQQ,2024-02-22 18:15:00+00:00,437.19,437.58,437.189,437.4313,299087,130817354.23380001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:15:00-05:00
QQQ,2024-02-22 18:20:00+00:00,437.435,437.52,437.2999,437.34,212769,93061899.1725,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:20:00-05:00
QQQ,2024-02-22 18:25:00+00:00,437.34,437.71,437.2657,437.56,264907,115905060.5428,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:25:00-05:00
QQQ,2024-02-22 18:30:00+00:00,437.56,437.83,437.435,437.7871,258249,113029746.9634,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:30:00-05:00
QQQ,2024-02-22 18:35:00+00:00,437.79,437.92,437.695,437.895,392169,171701212.1283,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:35:00-05:00
QQQ,2024-02-22 18:40:00+00:00,437.895,438.1,437.84,438.1,316906,138810104.3827,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:40:00-05:00
QQQ,2024-02-22 18:45:00+00:00,438.1,438.2992,438.08,438.16,295067,129298353.2729,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:45:00-05:00
QQQ,2024-02-22 18:50:00+00:00,438.1554,438.22,437.94,438.205,418604,183381854.4804,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:50:00-05:00
QQQ,2024-02-22 18:55:00+00:00,438.21,438.36,438.18,438.3099,340945,149429058.82509997,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 13:55:00-05:00
QQQ,2024-02-22 19:00:00+00:00,438.3099,438.59,438.21,438.42,410304,179874013.5635,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:00:00-05:00
QQQ,2024-02-22 19:05:00+00:00,438.42,438.57,438.25,438.32,457878,200729841.7533,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:05:00-05:00
QQQ,2024-02-22 19:10:00+00:00,438.33,438.76,438.29,438.68,406550,178284124.7573,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:10:00-05:00
QQQ,2024-02-22 19:15:00+00:00,438.68,438.82,438.63,438.665,454906,199573313.85029998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:15:00-05:00
QQQ,2024-02-22 19:20:00+00:00,438.665,439.07,438.65,439.0287,456322,200270901.95990002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:20:00-05:00
QQQ,2024-02-22 19:25:00+00:00,439.03,439.12,438.9,439.0803,424602,186405659.0675,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:25:00-05:00
QQQ,2024-02-22 19:30:00+00:00,439.09,439.12,438.39,438.55,768382,337124953.6158999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:30:00-05:00
QQQ,2024-02-22 19:35:00+00:00,438.552,438.7689,438.4649,438.55,270792,118781376.49309999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:35:00-05:00
QQQ,2024-02-22 19:40:00+00:00,438.55,438.6825,438.27,438.62,456665,200231987.9118,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:40:00-05:00
QQQ,2024-02-22 19:45:00+00:00,438.62,438.68,438.38,438.4475,274967,120580691.44729999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:45:00-05:00
QQQ,2024-02-22 19:50:00+00:00,438.44,438.5299,438.27,438.4976,300462,131720291.35839999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:50:00-05:00
QQQ,2024-02-22 19:55:00+00:00,438.5,438.58,437.85,438.235,737646,323230766.50170004,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 14:55:00-05:00
QQQ,2024-02-22 20:00:00+00:00,438.235,438.72,438.0,438.6699,694471,304422211.4443,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:00:00-05:00
QQQ,2024-02-22 20:05:00+00:00,438.6699,438.9,438.49,438.55,399472,175245883.7563,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:05:00-05:00
QQQ,2024-02-22 20:10:00+00:00,438.55,438.75,438.41,438.63,425579,186650643.748,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:10:00-05:00
QQQ,2024-02-22 20:15:00+00:00,438.63,438.885,438.585,438.865,558346,244950847.9371,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:15:00-05:00
QQQ,2024-02-22 20:20:00+00:00,438.865,438.98,438.64,438.78,732066,321281852.3772,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:20:00-05:00
QQQ,2024-02-22 20:25:00+00:00,438.78,438.89,438.4,438.45,872124,382629732.2411,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:25:00-05:00
QQQ,2024-02-22 20:30:00+00:00,438.45,438.49,438.06,438.315,774940,339627347.77760005,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:30:00-05:00
QQQ,2024-02-22 20:35:00+00:00,438.315,438.86,438.23,438.84,602782,264401756.2106,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:35:00-05:00
QQQ,2024-02-22 20:40:00+00:00,438.85,439.0799,438.55,438.56,662775,290872224.2855,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:40:00-05:00
QQQ,2024-02-22 20:45:00+00:00,438.55,438.65,438.42,438.54,666909,292455709.1488,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:45:00-05:00
QQQ,2024-02-22 20:50:00+00:00,438.54,438.69,438.33,438.45,1307109,573169661.8192999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:50:00-05:00
QQQ,2024-02-22 20:55:00+00:00,438.45,438.86,438.06,438.07,5621441,2463640096.3172016,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-22 15:55:00-05:00
QQQ,2024-02-23 14:30:00+00:00,439.66,440.5,439.47,440.385,1250524,1462779869.240499,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 09:30:00-05:00
QQQ,2024-02-23 14:35:00+00:00,440.38,440.59,440.14,440.205,1355067,596740768.233,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 09:35:00-05:00
QQQ,2024-02-23 14:40:00+00:00,440.205,440.5,439.9,440.4747,568954,250472652.7101,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 09:40:00-05:00
QQQ,2024-02-23 14:45:00+00:00,440.49,440.56,439.68,439.74,656363,288913655.34150004,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 09:45:00-05:00
QQQ,2024-02-23 14:50:00+00:00,439.74,440.06,439.59,440.0,708382,311596554.8168,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 09:50:00-05:00
QQQ,2024-02-23 14:55:00+00:00,440.0,440.05,438.57,439.03,876491,384903733.74979997,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 09:55:00-05:00
QQQ,2024-02-23 15:00:00+00:00,439.03,439.3301,438.42,439.32,662414,290731853.4216,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:00:00-05:00
QQQ,2024-02-23 15:05:00+00:00,439.26,439.26,438.73,438.77,546177,239778987.6997,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:05:00-05:00
QQQ,2024-02-23 15:10:00+00:00,438.77,439.23,438.5501,439.09,679261,298087805.2179,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:10:00-05:00
QQQ,2024-02-23 15:15:00+00:00,439.09,439.29,438.64,438.87,437018,191846734.5119,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:15:00-05:00
QQQ,2024-02-23 15:20:00+00:00,438.87,439.11,438.17,438.6403,486822,213507458.27419996,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:20:00-05:00
QQQ,2024-02-23 15:25:00+00:00,438.6403,438.98,438.23,438.27,820453,359980069.7555,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:25:00-05:00
QQQ,2024-02-23 15:30:00+00:00,438.27,438.77,437.99,438.5,532639,233528366.888,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:30:00-05:00
QQQ,2024-02-23 15:35:00+00:00,438.5,438.74,438.16,438.71,350553,153687423.6418,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:35:00-05:00
QQQ,2024-02-23 15:40:00+00:00,438.71,438.86,437.62,437.76,567720,248776162.9697,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:40:00-05:00
QQQ,2024-02-23 15:45:00+00:00,437.77,438.19,437.74,437.9206,572405,250704453.8467,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:45:00-05:00
QQQ,2024-02-23 15:50:00+00:00,437.93,438.42,437.89,438.08,424013,185788582.83209997,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:50:00-05:00
QQQ,2024-02-23 15:55:00+00:00,438.08,438.21,437.425,437.515,649110,284164114.3579,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 10:55:00-05:00
QQQ,2024-02-23 16:00:00+00:00,437.52,437.7099,436.1,436.2,900069,393257289.8851,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:00:00-05:00
QQQ,2024-02-23 16:05:00+00:00,436.21,436.63,436.09,436.295,947361,413371642.35499996,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:05:00-05:00
QQQ,2024-02-23 16:10:00+00:00,436.295,436.5599,435.79,436.27,751664,327916190.7191,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:10:00-05:00
QQQ,2024-02-23 16:15:00+00:00,436.27,436.735,436.09,436.47,630367,275112662.5741,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:15:00-05:00
QQQ,2024-02-23 16:20:00+00:00,436.47,436.96,436.44,436.83,681188,297530430.0529,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:20:00-05:00
QQQ,2024-02-23 16:25:00+00:00,436.83,437.3501,436.79,437.27,444124,194153838.3127,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:25:00-05:00
QQQ,2024-02-23 16:30:00+00:00,437.27,437.49,436.78,437.45,412533,180340305.9702,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:30:00-05:00
QQQ,2024-02-23 16:35:00+00:00,437.43,437.53,437.22,437.49,430043,188100966.3477,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:35:00-05:00
QQQ,2024-02-23 16:40:00+00:00,437.5,437.545,437.11,437.38,412686,180460165.0857,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:40:00-05:00
QQQ,2024-02-23 16:45:00+00:00,437.38,437.38,437.09,437.14,224199,98024626.0087,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:45:00-05:00
QQQ,2024-02-23 16:50:00+00:00,437.14,437.6203,437.01,437.54,240445,105178253.3923,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:50:00-05:00
QQQ,2024-02-23 16:55:00+00:00,437.53,438.02,437.53,437.99,332206,145435506.3263,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 11:55:00-05:00
QQQ,2024-02-23 17:00:00+00:00,437.99,438.31,437.88,438.1699,328620,143976130.0864,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:00:00-05:00
QQQ,2024-02-23 17:05:00+00:00,438.1699,438.435,437.99,438.3301,283516,124255540.1521,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:05:00-05:00
QQQ,2024-02-23 17:10:00+00:00,438.3301,438.62,438.16,438.25,288463,126453036.0882,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:10:00-05:00
QQQ,2024-02-23 17:15:00+00:00,438.24,438.31,437.7001,437.94,435285,190621223.96920002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:15:00-05:00
QQQ,2024-02-23 17:20:00+00:00,437.94,438.17,437.92,438.01,352731,154503599.7651,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:20:00-05:00
QQQ,2024-02-23 17:25:00+00:00,438.03,438.03,437.285,437.58,341058,149263319.55110002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:25:00-05:00
QQQ,2024-02-23 17:30:00+00:00,437.58,437.61,436.96,437.58,253936,111043598.1411,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:30:00-05:00
QQQ,2024-02-23 17:35:00+00:00,437.58,438.05,437.46,437.9812,196127,85851010.0288,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:35:00-05:00
QQQ,2024-02-23 17:40:00+00:00,437.9812,438.03,437.29,437.76,328249,143634702.7191,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:40:00-05:00
QQQ,2024-02-23 17:45:00+00:00,437.76,438.03,437.67,437.985,164846,72180287.11129999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:45:00-05:00
QQQ,2024-02-23 17:50:00+00:00,437.985,438.155,437.732,438.01,144876,63453769.1991,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:50:00-05:00
QQQ,2024-02-23 17:55:00+00:00,438.01,438.16,437.78,438.14,231545,101424565.4212,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 12:55:00-05:00
QQQ,2024-02-23 18:00:00+00:00,438.14,438.179,437.85,438.0442,204597,89620578.3165,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:00:00-05:00
QQQ,2024-02-23 18:05:00+00:00,438.05,438.32,437.99,438.04,247664,108510276.25670001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:05:00-05:00
QQQ,2024-02-23 18:10:00+00:00,438.04,438.38,438.02,438.26,184402,80811808.22700001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:10:00-05:00
QQQ,2024-02-23 18:15:00+00:00,438.26,438.51,438.18,438.495,438409,192160086.6282,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:15:00-05:00
QQQ,2024-02-23 18:20:00+00:00,438.5,438.575,438.38,438.49,274697,120448292.25790001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:20:00-05:00
QQQ,2024-02-23 18:25:00+00:00,438.5,438.5,438.3,438.37,210401,92235880.4412,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:25:00-05:00
QQQ,2024-02-23 18:30:00+00:00,438.38,438.51,437.98,438.47,233385,102283339.19959998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:30:00-05:00
QQQ,2024-02-23 18:35:00+00:00,438.47,438.5,438.075,438.21,217838,95467189.39729999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:35:00-05:00
QQQ,2024-02-23 18:40:00+00:00,438.21,438.3701,437.8663,438.02,204364,89534737.4253,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:40:00-05:00
QQQ,2024-02-23 18:45:00+00:00,438.01,438.27,437.88,438.16,216560,94868954.6073,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:45:00-05:00
QQQ,2024-02-23 18:50:00+00:00,438.16,438.21,437.75,437.94,227651,99697879.2651,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:50:00-05:00
QQQ,2024-02-23 18:55:00+00:00,437.94,438.03,437.815,437.965,170153,74514226.5924,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 13:55:00-05:00
QQQ,2024-02-23 19:00:00+00:00,437.965,438.02,437.37,437.52,503929,220493485.6938,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:00:00-05:00
QQQ,2024-02-23 19:05:00+00:00,437.52,437.94,437.47,437.56,425195,186076058.2615,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:05:00-05:00
QQQ,2024-02-23 19:10:00+00:00,437.56,437.6,437.18,437.28,231327,101167821.17179999,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:10:00-05:00
QQQ,2024-02-23 19:15:00+00:00,437.28,437.54,437.13,437.21,260820,114051876.64500001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:15:00-05:00
QQQ,2024-02-23 19:20:00+00:00,437.21,437.42,436.89,436.96,337673,147647315.15150002,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:20:00-05:00
QQQ,2024-02-23 19:25:00+00:00,436.96,437.185,436.83,436.9997,451290,197213352.31059998,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:25:00-05:00
QQQ,2024-02-23 19:30:00+00:00,437.03,437.505,436.922,437.48,299495,130960730.5553,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:30:00-05:00
QQQ,2024-02-23 19:35:00+00:00,437.48,437.68,437.21,437.61,412103,180311139.9982,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:35:00-05:00
QQQ,2024-02-23 19:40:00+00:00,437.61,437.66,437.19,437.38,270070,118119740.8558,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:40:00-05:00
QQQ,2024-02-23 19:45:00+00:00,437.38,437.5,437.24,437.3895,188692,82529834.89140001,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:45:00-05:00
QQQ,2024-02-23 19:50:00+00:00,437.3895,437.63,437.16,437.47,164988,72165874.852,a2xpbmUyLjB8UVFRfDVtaW58MTcwODQ5NTgxMDMzNHwxNzA5OTI3MTMwMDAw,2024-02-23 14:50:00-05:00
